date,dateStata,dateISO,year,month,item,quintiles,mean_decile_price
84,01-01-1995,1995-01-01,1995,1,Eggs,4,1.3011764
84,01-01-1995,1995-01-01,1995,1,Pasta,4,.5632143
84,01-01-1995,1995-01-01,1995,1,Pasta,3,.47075
85,01-02-1995,1995-02-01,1995,2,Eggs,3,1.2264706
85,01-02-1995,1995-02-01,1995,2,Car Oil,4,3.9787958
85,01-02-1995,1995-02-01,1995,2,White Loaf of Bread,1,.65984613
85,01-02-1995,1995-02-01,1995,2,Car Oil,1,2.7914634
85,01-02-1995,1995-02-01,1995,2,Beef Mince,4,4.4150057
85,01-02-1995,1995-02-01,1995,2,Semi-Skimmed Milk,4,.55130434
85,01-02-1995,1995-02-01,1995,2,Eggs,5,1.5003449
85,01-02-1995,1995-02-01,1995,2,Beef Mince,3,4.1169863
85,01-02-1995,1995-02-01,1995,2,Beef Mince,5,5.2726083
85,01-02-1995,1995-02-01,1995,2,Beef Mince,2,3.3139725
85,01-02-1995,1995-02-01,1995,2,Car Oil,3,3.7170177
85,01-02-1995,1995-02-01,1995,2,Pasta,1,.37033331
85,01-02-1995,1995-02-01,1995,2,Car Oil,2,3.4950495
85,01-02-1995,1995-02-01,1995,2,Eggs,4,1.2873529
85,01-02-1995,1995-02-01,1995,2,White Loaf of Bread,5,.86405408
85,01-02-1995,1995-02-01,1995,2,Semi-Skimmed Milk,2,.52978021
85,01-02-1995,1995-02-01,1995,2,White Loaf of Bread,3,.78555554
85,01-02-1995,1995-02-01,1995,2,Semi-Skimmed Milk,5,.62138885
85,01-02-1995,1995-02-01,1995,2,Beef Mince,1,2.3716743
85,01-02-1995,1995-02-01,1995,2,Eggs,1,.80571425
85,01-02-1995,1995-02-01,1995,2,White Loaf of Bread,4,.82605261
85,01-02-1995,1995-02-01,1995,2,Semi-Skimmed Milk,1,.49250001
85,01-02-1995,1995-02-01,1995,2,Eggs,2,1.0338709
85,01-02-1995,1995-02-01,1995,2,Pasta,4,.57964283
85,01-02-1995,1995-02-01,1995,2,Pasta,5,.67121214
85,01-02-1995,1995-02-01,1995,2,White Loaf of Bread,2,.736
85,01-02-1995,1995-02-01,1995,2,Pasta,3,.47
85,01-02-1995,1995-02-01,1995,2,Car Oil,5,4.7839284
85,01-02-1995,1995-02-01,1995,2,Pasta,2,.41999999
86,01-03-1995,1995-03-01,1995,3,Car Oil,1,2.7539315
86,01-03-1995,1995-03-01,1995,3,Beef Mince,5,5.1477876
86,01-03-1995,1995-03-01,1995,3,Semi-Skimmed Milk,1,.49243903
86,01-03-1995,1995-03-01,1995,3,Car Oil,4,3.983125
86,01-03-1995,1995-03-01,1995,3,White Loaf of Bread,3,.77976191
86,01-03-1995,1995-03-01,1995,3,White Loaf of Bread,2,.7153846
86,01-03-1995,1995-03-01,1995,3,White Loaf of Bread,1,.60024387
86,01-03-1995,1995-03-01,1995,3,Semi-Skimmed Milk,2,.52968419
86,01-03-1995,1995-03-01,1995,3,Pasta,2,.41941175
86,01-03-1995,1995-03-01,1995,3,Eggs,4,1.29
86,01-03-1995,1995-03-01,1995,3,Beef Mince,4,4.3879166
86,01-03-1995,1995-03-01,1995,3,Car Oil,5,4.7941933
86,01-03-1995,1995-03-01,1995,3,White Loaf of Bread,4,.82513511
86,01-03-1995,1995-03-01,1995,3,White Loaf of Bread,5,.86621624
86,01-03-1995,1995-03-01,1995,3,Beef Mince,1,2.360394
86,01-03-1995,1995-03-01,1995,3,Beef Mince,2,3.3479605
86,01-03-1995,1995-03-01,1995,3,Eggs,2,1.0848275
86,01-03-1995,1995-03-01,1995,3,Car Oil,3,3.7802272
86,01-03-1995,1995-03-01,1995,3,Car Oil,2,3.5812995
86,01-03-1995,1995-03-01,1995,3,Beef Mince,3,4.1144052
86,01-03-1995,1995-03-01,1995,3,Pasta,1,.37065572
86,01-03-1995,1995-03-01,1995,3,Semi-Skimmed Milk,4,.56804878
86,01-03-1995,1995-03-01,1995,3,Eggs,1,.78605264
86,01-03-1995,1995-03-01,1995,3,Eggs,5,1.4540625
86,01-03-1995,1995-03-01,1995,3,Pasta,4,.60254902
86,01-03-1995,1995-03-01,1995,3,Pasta,3,.46767443
86,01-03-1995,1995-03-01,1995,3,Eggs,3,1.2618918
86,01-03-1995,1995-03-01,1995,3,Pasta,5,.72812498
86,01-03-1995,1995-03-01,1995,3,Semi-Skimmed Milk,5,.64679998
87,01-04-1995,1995-04-01,1995,4,White Loaf of Bread,5,.89551723
87,01-04-1995,1995-04-01,1995,4,Semi-Skimmed Milk,1,.49840909
87,01-04-1995,1995-04-01,1995,4,Car Oil,2,3.569375
87,01-04-1995,1995-04-01,1995,4,Pasta,4,.60653061
87,01-04-1995,1995-04-01,1995,4,Pasta,1,.36388057
87,01-04-1995,1995-04-01,1995,4,Car Oil,1,2.7314529
87,01-04-1995,1995-04-01,1995,4,Beef Mince,1,2.3889508
87,01-04-1995,1995-04-01,1995,4,Beef Mince,2,3.434798
87,01-04-1995,1995-04-01,1995,4,Car Oil,4,3.9828866
87,01-04-1995,1995-04-01,1995,4,White Loaf of Bread,4,.83319998
87,01-04-1995,1995-04-01,1995,4,Beef Mince,4,4.5733614
87,01-04-1995,1995-04-01,1995,4,White Loaf of Bread,2,.71324998
87,01-04-1995,1995-04-01,1995,4,Semi-Skimmed Milk,2,.52955055
87,01-04-1995,1995-04-01,1995,4,Eggs,5,1.475
87,01-04-1995,1995-04-01,1995,4,Eggs,1,.82051283
87,01-04-1995,1995-04-01,1995,4,Pasta,3,.48456523
87,01-04-1995,1995-04-01,1995,4,Eggs,4,1.29
87,01-04-1995,1995-04-01,1995,4,Pasta,5,.75235295
87,01-04-1995,1995-04-01,1995,4,Eggs,2,1.0907142
87,01-04-1995,1995-04-01,1995,4,Semi-Skimmed Milk,4,.55714285
87,01-04-1995,1995-04-01,1995,4,White Loaf of Bread,1,.58724999
87,01-04-1995,1995-04-01,1995,4,Car Oil,5,4.7534208
87,01-04-1995,1995-04-01,1995,4,Beef Mince,5,5.2167234
87,01-04-1995,1995-04-01,1995,4,Eggs,3,1.2558974
87,01-04-1995,1995-04-01,1995,4,White Loaf of Bread,3,.77871794
87,01-04-1995,1995-04-01,1995,4,Beef Mince,3,4.2699151
87,01-04-1995,1995-04-01,1995,4,Car Oil,3,3.7842464
87,01-04-1995,1995-04-01,1995,4,Semi-Skimmed Milk,5,.63870966
87,01-04-1995,1995-04-01,1995,4,Pasta,2,.41933331
88,01-05-1995,1995-05-01,1995,5,Beef Mince,3,4.1563768
88,01-05-1995,1995-05-01,1995,5,Eggs,3,1.28
88,01-05-1995,1995-05-01,1995,5,Semi-Skimmed Milk,5,.64333332
88,01-05-1995,1995-05-01,1995,5,Car Oil,2,3.5789042
88,01-05-1995,1995-05-01,1995,5,Car Oil,4,3.9878125
88,01-05-1995,1995-05-01,1995,5,Semi-Skimmed Milk,2,.52953267
88,01-05-1995,1995-05-01,1995,5,Eggs,2,1.1641818
88,01-05-1995,1995-05-01,1995,5,Eggs,1,.82242423
88,01-05-1995,1995-05-01,1995,5,Car Oil,3,3.794945
88,01-05-1995,1995-05-01,1995,5,White Loaf of Bread,1,.63976187
88,01-05-1995,1995-05-01,1995,5,Beef Mince,4,4.4171767
88,01-05-1995,1995-05-01,1995,5,Beef Mince,5,5.2835097
88,01-05-1995,1995-05-01,1995,5,Car Oil,5,4.7533331
88,01-05-1995,1995-05-01,1995,5,White Loaf of Bread,4,.83720928
88,01-05-1995,1995-05-01,1995,5,Semi-Skimmed Milk,1,.49577779
88,01-05-1995,1995-05-01,1995,5,Car Oil,1,2.7468293
88,01-05-1995,1995-05-01,1995,5,Beef Mince,2,3.4657757
88,01-05-1995,1995-05-01,1995,5,Eggs,5,1.508
88,01-05-1995,1995-05-01,1995,5,White Loaf of Bread,5,.89387095
88,01-05-1995,1995-05-01,1995,5,Eggs,4,1.2923529
88,01-05-1995,1995-05-01,1995,5,Beef Mince,1,2.3885398
88,01-05-1995,1995-05-01,1995,5,Pasta,4,.6092
88,01-05-1995,1995-05-01,1995,5,White Loaf of Bread,2,.74274999
88,01-05-1995,1995-05-01,1995,5,Pasta,5,.75117648
88,01-05-1995,1995-05-01,1995,5,Pasta,2,.42449999
88,01-05-1995,1995-05-01,1995,5,Pasta,3,.49000001
88,01-05-1995,1995-05-01,1995,5,White Loaf of Bread,3,.79150003
88,01-05-1995,1995-05-01,1995,5,Pasta,1,.35457626
88,01-05-1995,1995-05-01,1995,5,Semi-Skimmed Milk,4,.54631579
89,01-06-1995,1995-06-01,1995,6,Car Oil,5,4.7516665
89,01-06-1995,1995-06-01,1995,6,Beef Mince,2,3.2956007
89,01-06-1995,1995-06-01,1995,6,Car Oil,2,3.5701418
89,01-06-1995,1995-06-01,1995,6,Pasta,2,.47159421
89,01-06-1995,1995-06-01,1995,6,Beef Mince,5,5.1864562
89,01-06-1995,1995-06-01,1995,6,Car Oil,4,3.99
89,01-06-1995,1995-06-01,1995,6,Car Oil,3,3.8099999
89,01-06-1995,1995-06-01,1995,6,Beef Mince,3,4.2440743
89,01-06-1995,1995-06-01,1995,6,Car Oil,1,2.7118254
89,01-06-1995,1995-06-01,1995,6,Pasta,1,.35672411
89,01-06-1995,1995-06-01,1995,6,Eggs,4,1.3026667
89,01-06-1995,1995-06-01,1995,6,White Loaf of Bread,3,.78864866
89,01-06-1995,1995-06-01,1995,6,Semi-Skimmed Milk,1,.49489361
89,01-06-1995,1995-06-01,1995,6,Semi-Skimmed Milk,2,.52943391
89,01-06-1995,1995-06-01,1995,6,White Loaf of Bread,1,.59249997
89,01-06-1995,1995-06-01,1995,6,Eggs,3,1.2433333
89,01-06-1995,1995-06-01,1995,6,White Loaf of Bread,4,.83565217
89,01-06-1995,1995-06-01,1995,6,White Loaf of Bread,2,.73046511
89,01-06-1995,1995-06-01,1995,6,Eggs,1,.82636362
89,01-06-1995,1995-06-01,1995,6,Eggs,2,1.0935484
89,01-06-1995,1995-06-01,1995,6,Beef Mince,1,2.4174271
89,01-06-1995,1995-06-01,1995,6,Beef Mince,4,4.5423336
89,01-06-1995,1995-06-01,1995,6,Eggs,5,1.51
89,01-06-1995,1995-06-01,1995,6,Pasta,4,.61019999
89,01-06-1995,1995-06-01,1995,6,White Loaf of Bread,5,.89156246
89,01-06-1995,1995-06-01,1995,6,Semi-Skimmed Milk,5,.64200002
89,01-06-1995,1995-06-01,1995,6,Semi-Skimmed Milk,4,.54611111
89,01-06-1995,1995-06-01,1995,6,Pasta,5,.74823529
90,01-07-1995,1995-07-01,1995,7,Semi-Skimmed Milk,4,.54857147
90,01-07-1995,1995-07-01,1995,7,Beef Mince,5,5.228394
90,01-07-1995,1995-07-01,1995,7,Car Oil,2,3.5753334
90,01-07-1995,1995-07-01,1995,7,Car Oil,1,2.7207692
90,01-07-1995,1995-07-01,1995,7,White Loaf of Bread,4,.83577776
90,01-07-1995,1995-07-01,1995,7,Car Oil,3,3.9301748
90,01-07-1995,1995-07-01,1995,7,Beef Mince,3,4.1427112
90,01-07-1995,1995-07-01,1995,7,Beef Mince,4,4.4440498
90,01-07-1995,1995-07-01,1995,7,Eggs,4,1.2709374
90,01-07-1995,1995-07-01,1995,7,Beef Mince,2,3.3320382
90,01-07-1995,1995-07-01,1995,7,Pasta,4,.58217388
90,01-07-1995,1995-07-01,1995,7,White Loaf of Bread,1,.62317073
90,01-07-1995,1995-07-01,1995,7,Semi-Skimmed Milk,5,.62675673
90,01-07-1995,1995-07-01,1995,7,White Loaf of Bread,2,.74121952
90,01-07-1995,1995-07-01,1995,7,Pasta,5,.67837834
90,01-07-1995,1995-07-01,1995,7,Eggs,1,.8175
90,01-07-1995,1995-07-01,1995,7,Semi-Skimmed Milk,2,.52937496
90,01-07-1995,1995-07-01,1995,7,Car Oil,5,4.6916981
90,01-07-1995,1995-07-01,1995,7,White Loaf of Bread,5,.89272726
90,01-07-1995,1995-07-01,1995,7,Pasta,1,.35111111
90,01-07-1995,1995-07-01,1995,7,Eggs,3,1.1942308
90,01-07-1995,1995-07-01,1995,7,White Loaf of Bread,3,.79055554
90,01-07-1995,1995-07-01,1995,7,Beef Mince,1,2.4413104
90,01-07-1995,1995-07-01,1995,7,Semi-Skimmed Milk,1,.49399999
90,01-07-1995,1995-07-01,1995,7,Eggs,2,1.0340426
90,01-07-1995,1995-07-01,1995,7,Pasta,2,.47402596
90,01-07-1995,1995-07-01,1995,7,Eggs,5,1.4722581
91,01-08-1995,1995-08-01,1995,8,Car Oil,3,3.9305534
91,01-08-1995,1995-08-01,1995,8,Car Oil,2,3.5617731
91,01-08-1995,1995-08-01,1995,8,Pasta,3,.48941177
91,01-08-1995,1995-08-01,1995,8,Beef Mince,2,3.3102071
91,01-08-1995,1995-08-01,1995,8,Beef Mince,4,4.4413323
91,01-08-1995,1995-08-01,1995,8,Pasta,1,.34527272
91,01-08-1995,1995-08-01,1995,8,Eggs,3,1.2135714
91,01-08-1995,1995-08-01,1995,8,Semi-Skimmed Milk,2,.52776593
91,01-08-1995,1995-08-01,1995,8,Car Oil,1,2.6539316
91,01-08-1995,1995-08-01,1995,8,Beef Mince,1,2.6140056
91,01-08-1995,1995-08-01,1995,8,Eggs,2,1.0458333
91,01-08-1995,1995-08-01,1995,8,Eggs,5,1.479394
91,01-08-1995,1995-08-01,1995,8,Beef Mince,3,4.1290298
91,01-08-1995,1995-08-01,1995,8,White Loaf of Bread,3,.79723406
91,01-08-1995,1995-08-01,1995,8,Semi-Skimmed Milk,5,.63742858
91,01-08-1995,1995-08-01,1995,8,Semi-Skimmed Milk,4,.54814816
91,01-08-1995,1995-08-01,1995,8,Pasta,2,.42833331
91,01-08-1995,1995-08-01,1995,8,White Loaf of Bread,5,.89371425
91,01-08-1995,1995-08-01,1995,8,Semi-Skimmed Milk,1,.49340001
91,01-08-1995,1995-08-01,1995,8,Car Oil,5,4.6981816
91,01-08-1995,1995-08-01,1995,8,Eggs,1,.84697676
91,01-08-1995,1995-08-01,1995,8,White Loaf of Bread,2,.73374999
91,01-08-1995,1995-08-01,1995,8,Beef Mince,5,5.2425175
91,01-08-1995,1995-08-01,1995,8,White Loaf of Bread,1,.60219508
91,01-08-1995,1995-08-01,1995,8,White Loaf of Bread,4,.84151512
91,01-08-1995,1995-08-01,1995,8,Pasta,5,.67702705
91,01-08-1995,1995-08-01,1995,8,Eggs,4,1.3052
91,01-08-1995,1995-08-01,1995,8,Pasta,4,.57148147
92,01-09-1995,1995-09-01,1995,9,Pasta,2,.42708331
92,01-09-1995,1995-09-01,1995,9,Car Oil,3,3.9306986
92,01-09-1995,1995-09-01,1995,9,Eggs,4,1.2972972
92,01-09-1995,1995-09-01,1995,9,Pasta,5,.74733335
92,01-09-1995,1995-09-01,1995,9,Semi-Skimmed Milk,1,.48186046
92,01-09-1995,1995-09-01,1995,9,White Loaf of Bread,1,.62634146
92,01-09-1995,1995-09-01,1995,9,Car Oil,2,3.561831
92,01-09-1995,1995-09-01,1995,9,Car Oil,5,4.6777778
92,01-09-1995,1995-09-01,1995,9,White Loaf of Bread,5,.89333332
92,01-09-1995,1995-09-01,1995,9,Pasta,4,.60294116
92,01-09-1995,1995-09-01,1995,9,Eggs,1,.82249999
92,01-09-1995,1995-09-01,1995,9,Semi-Skimmed Milk,5,.63264704
92,01-09-1995,1995-09-01,1995,9,Pasta,1,.34888887
92,01-09-1995,1995-09-01,1995,9,Beef Mince,3,4.0780158
92,01-09-1995,1995-09-01,1995,9,White Loaf of Bread,3,.79795456
92,01-09-1995,1995-09-01,1995,9,Eggs,2,1.0336843
92,01-09-1995,1995-09-01,1995,9,Beef Mince,2,3.3475776
92,01-09-1995,1995-09-01,1995,9,Beef Mince,1,2.6390119
92,01-09-1995,1995-09-01,1995,9,White Loaf of Bread,2,.74139535
92,01-09-1995,1995-09-01,1995,9,Beef Mince,5,5.316865
92,01-09-1995,1995-09-01,1995,9,Pasta,3,.49000001
92,01-09-1995,1995-09-01,1995,9,Beef Mince,4,4.4654737
92,01-09-1995,1995-09-01,1995,9,Semi-Skimmed Milk,2,.52644229
92,01-09-1995,1995-09-01,1995,9,Car Oil,1,2.6422048
92,01-09-1995,1995-09-01,1995,9,Semi-Skimmed Milk,4,.54760003
92,01-09-1995,1995-09-01,1995,9,Eggs,5,1.5144
92,01-09-1995,1995-09-01,1995,9,White Loaf of Bread,4,.84249997
92,01-09-1995,1995-09-01,1995,9,Eggs,3,1.1834782
93,01-10-1995,1995-10-01,1995,10,Pasta,4,.60377777
93,01-10-1995,1995-10-01,1995,10,Car Oil,1,2.6559055
93,01-10-1995,1995-10-01,1995,10,White Loaf of Bread,1,.60395348
93,01-10-1995,1995-10-01,1995,10,Beef Mince,3,4.2446108
93,01-10-1995,1995-10-01,1995,10,Pasta,1,.32358974
93,01-10-1995,1995-10-01,1995,10,White Loaf of Bread,2,.74097562
93,01-10-1995,1995-10-01,1995,10,Pasta,2,.47042555
93,01-10-1995,1995-10-01,1995,10,Semi-Skimmed Milk,1,.48660001
93,01-10-1995,1995-10-01,1995,10,Beef Mince,2,3.4828029
93,01-10-1995,1995-10-01,1995,10,Car Oil,2,3.561554
93,01-10-1995,1995-10-01,1995,10,Beef Mince,4,4.4731741
93,01-10-1995,1995-10-01,1995,10,Car Oil,3,3.9302995
93,01-10-1995,1995-10-01,1995,10,White Loaf of Bread,4,.84151512
93,01-10-1995,1995-10-01,1995,10,Semi-Skimmed Milk,5,.63204998
93,01-10-1995,1995-10-01,1995,10,Car Oil,5,4.6821127
93,01-10-1995,1995-10-01,1995,10,Beef Mince,5,5.3197174
93,01-10-1995,1995-10-01,1995,10,Beef Mince,1,2.6842608
93,01-10-1995,1995-10-01,1995,10,Semi-Skimmed Milk,2,.52892852
93,01-10-1995,1995-10-01,1995,10,Eggs,1,.87119049
93,01-10-1995,1995-10-01,1995,10,Pasta,5,.74124998
93,01-10-1995,1995-10-01,1995,10,Semi-Skimmed Milk,4,.55268574
93,01-10-1995,1995-10-01,1995,10,Eggs,2,1.0761905
93,01-10-1995,1995-10-01,1995,10,Eggs,4,1.3376923
93,01-10-1995,1995-10-01,1995,10,White Loaf of Bread,3,.7973913
93,01-10-1995,1995-10-01,1995,10,White Loaf of Bread,5,.89199996
93,01-10-1995,1995-10-01,1995,10,Eggs,3,1.1967742
93,01-10-1995,1995-10-01,1995,10,Eggs,5,1.5580953
94,01-11-1995,1995-11-01,1995,11,Car Oil,2,3.5305521
94,01-11-1995,1995-11-01,1995,11,Pasta,3,.4890244
94,01-11-1995,1995-11-01,1995,11,Pasta,5,.71810812
94,01-11-1995,1995-11-01,1995,11,Eggs,1,.81777775
94,01-11-1995,1995-11-01,1995,11,Eggs,4,1.3491111
94,01-11-1995,1995-11-01,1995,11,Car Oil,1,2.5390551
94,01-11-1995,1995-11-01,1995,11,Semi-Skimmed Milk,4,.55375004
94,01-11-1995,1995-11-01,1995,11,Beef Mince,2,3.513988
94,01-11-1995,1995-11-01,1995,11,Car Oil,3,3.9343479
94,01-11-1995,1995-11-01,1995,11,White Loaf of Bread,4,.84151512
94,01-11-1995,1995-11-01,1995,11,Car Oil,5,4.7147617
94,01-11-1995,1995-11-01,1995,11,Beef Mince,5,5.3638406
94,01-11-1995,1995-11-01,1995,11,White Loaf of Bread,3,.79699999
94,01-11-1995,1995-11-01,1995,11,Beef Mince,4,4.4652653
94,01-11-1995,1995-11-01,1995,11,White Loaf of Bread,1,.60975611
94,01-11-1995,1995-11-01,1995,11,Semi-Skimmed Milk,5,.63346344
94,01-11-1995,1995-11-01,1995,11,Pasta,2,.43789473
94,01-11-1995,1995-11-01,1995,11,Semi-Skimmed Milk,3,.52999997
94,01-11-1995,1995-11-01,1995,11,Semi-Skimmed Milk,1,.47804001
94,01-11-1995,1995-11-01,1995,11,Pasta,4,.56
94,01-11-1995,1995-11-01,1995,11,Beef Mince,1,2.631649
94,01-11-1995,1995-11-01,1995,11,Eggs,2,1.1067348
94,01-11-1995,1995-11-01,1995,11,White Loaf of Bread,5,.88861108
94,01-11-1995,1995-11-01,1995,11,Beef Mince,3,4.2456975
94,01-11-1995,1995-11-01,1995,11,Semi-Skimmed Milk,2,.5126316
94,01-11-1995,1995-11-01,1995,11,White Loaf of Bread,2,.73609757
94,01-11-1995,1995-11-01,1995,11,Pasta,1,.34399998
94,01-11-1995,1995-11-01,1995,11,Eggs,3,1.2252632
94,01-11-1995,1995-11-01,1995,11,Eggs,5,1.5425
95,01-12-1995,1995-12-01,1995,12,Pasta,2,.44241378
95,01-12-1995,1995-12-01,1995,12,Pasta,5,.72735298
95,01-12-1995,1995-12-01,1995,12,Eggs,4,1.3997728
95,01-12-1995,1995-12-01,1995,12,Beef Mince,2,3.5641651
95,01-12-1995,1995-12-01,1995,12,Car Oil,2,3.5228846
95,01-12-1995,1995-12-01,1995,12,Pasta,4,.59035712
95,01-12-1995,1995-12-01,1995,12,Car Oil,5,4.7427778
95,01-12-1995,1995-12-01,1995,12,Beef Mince,1,2.6320586
95,01-12-1995,1995-12-01,1995,12,Beef Mince,3,4.2981825
95,01-12-1995,1995-12-01,1995,12,Eggs,2,1.1532433
95,01-12-1995,1995-12-01,1995,12,Semi-Skimmed Milk,1,.48547825
95,01-12-1995,1995-12-01,1995,12,Car Oil,3,3.933321
95,01-12-1995,1995-12-01,1995,12,Pasta,3,.48925927
95,01-12-1995,1995-12-01,1995,12,White Loaf of Bread,4,.84161288
95,01-12-1995,1995-12-01,1995,12,Semi-Skimmed Milk,3,.56842858
95,01-12-1995,1995-12-01,1995,12,Semi-Skimmed Milk,4,.57999998
95,01-12-1995,1995-12-01,1995,12,White Loaf of Bread,3,.79693878
95,01-12-1995,1995-12-01,1995,12,Pasta,1,.34245282
95,01-12-1995,1995-12-01,1995,12,Semi-Skimmed Milk,2,.5374074
95,01-12-1995,1995-12-01,1995,12,Semi-Skimmed Milk,5,.63287807
95,01-12-1995,1995-12-01,1995,12,Car Oil,1,2.5153601
95,01-12-1995,1995-12-01,1995,12,Beef Mince,5,5.3755565
95,01-12-1995,1995-12-01,1995,12,White Loaf of Bread,5,.88897437
95,01-12-1995,1995-12-01,1995,12,White Loaf of Bread,2,.7419048
95,01-12-1995,1995-12-01,1995,12,Beef Mince,4,4.5581875
95,01-12-1995,1995-12-01,1995,12,Eggs,1,.88628572
95,01-12-1995,1995-12-01,1995,12,Eggs,3,1.2861538
95,01-12-1995,1995-12-01,1995,12,White Loaf of Bread,1,.62414634
95,01-12-1995,1995-12-01,1995,12,Eggs,5,1.6352941
96,01-01-1996,1996-01-01,1996,1,Beef Mince,2,3.5451419
96,01-01-1996,1996-01-01,1996,1,Beef Mince,4,4.5489821
96,01-01-1996,1996-01-01,1996,1,White Loaf of Bread,2,.736
96,01-01-1996,1996-01-01,1996,1,White Loaf of Bread,4,.84121209
96,01-01-1996,1996-01-01,1996,1,Car Oil,5,4.7440257
96,01-01-1996,1996-01-01,1996,1,Semi-Skimmed Milk,3,.56892061
96,01-01-1996,1996-01-01,1996,1,White Loaf of Bread,1,.60720927
96,01-01-1996,1996-01-01,1996,1,Car Oil,1,2.5648091
96,01-01-1996,1996-01-01,1996,1,Pasta,5,.77958333
96,01-01-1996,1996-01-01,1996,1,Eggs,1,.82914287
96,01-01-1996,1996-01-01,1996,1,Car Oil,3,3.9307971
96,01-01-1996,1996-01-01,1996,1,Semi-Skimmed Milk,5,.63202441
96,01-01-1996,1996-01-01,1996,1,Car Oil,2,3.5484667
96,01-01-1996,1996-01-01,1996,1,Eggs,4,1.3734616
96,01-01-1996,1996-01-01,1996,1,Beef Mince,3,4.3020954
96,01-01-1996,1996-01-01,1996,1,Eggs,2,1.1124243
96,01-01-1996,1996-01-01,1996,1,Pasta,1,.34716666
96,01-01-1996,1996-01-01,1996,1,White Loaf of Bread,3,.79521739
96,01-01-1996,1996-01-01,1996,1,Pasta,3,.49000001
96,01-01-1996,1996-01-01,1996,1,Semi-Skimmed Milk,1,.48493618
96,01-01-1996,1996-01-01,1996,1,Pasta,4,.6045652
96,01-01-1996,1996-01-01,1996,1,Beef Mince,1,2.7466989
96,01-01-1996,1996-01-01,1996,1,Semi-Skimmed Milk,2,.53921568
96,01-01-1996,1996-01-01,1996,1,Eggs,5,1.561875
96,01-01-1996,1996-01-01,1996,1,White Loaf of Bread,5,.88999999
96,01-01-1996,1996-01-01,1996,1,Pasta,2,.44076923
96,01-01-1996,1996-01-01,1996,1,Semi-Skimmed Milk,4,.57999998
96,01-01-1996,1996-01-01,1996,1,Beef Mince,5,5.403677
96,01-01-1996,1996-01-01,1996,1,Eggs,3,1.2622222
97,01-02-1996,1996-02-01,1996,2,Beef Mince,4,4.402647
97,01-02-1996,1996-02-01,1996,2,White Loaf of Bread,3,.80523807
97,01-02-1996,1996-02-01,1996,2,Car Oil,3,3.9404347
97,01-02-1996,1996-02-01,1996,2,Pasta,1,.35387754
97,01-02-1996,1996-02-01,1996,2,Pasta,5,.86391306
97,01-02-1996,1996-02-01,1996,2,Eggs,4,1.4207317
97,01-02-1996,1996-02-01,1996,2,White Loaf of Bread,4,.84705883
97,01-02-1996,1996-02-01,1996,2,Eggs,2,1.1396296
97,01-02-1996,1996-02-01,1996,2,Beef Mince,5,5.1488237
97,01-02-1996,1996-02-01,1996,2,Car Oil,5,4.8182354
97,01-02-1996,1996-02-01,1996,2,White Loaf of Bread,5,.90512818
97,01-02-1996,1996-02-01,1996,2,Car Oil,2,3.5648201
97,01-02-1996,1996-02-01,1996,2,Beef Mince,2,2.9536712
97,01-02-1996,1996-02-01,1996,2,Car Oil,1,2.5751667
97,01-02-1996,1996-02-01,1996,2,Eggs,1,.83242422
97,01-02-1996,1996-02-01,1996,2,Beef Mince,1,2.1252999
97,01-02-1996,1996-02-01,1996,2,White Loaf of Bread,1,.58871794
97,01-02-1996,1996-02-01,1996,2,Semi-Skimmed Milk,1,.486
97,01-02-1996,1996-02-01,1996,2,Beef Mince,3,3.7160001
97,01-02-1996,1996-02-01,1996,2,White Loaf of Bread,2,.72951221
97,01-02-1996,1996-02-01,1996,2,Semi-Skimmed Milk,2,.51976186
97,01-02-1996,1996-02-01,1996,2,Semi-Skimmed Milk,3,.565
97,01-02-1996,1996-02-01,1996,2,Pasta,4,.66291666
97,01-02-1996,1996-02-01,1996,2,Eggs,5,1.6311111
97,01-02-1996,1996-02-01,1996,2,Pasta,2,.44079998
97,01-02-1996,1996-02-01,1996,2,Eggs,3,1.255
97,01-02-1996,1996-02-01,1996,2,Pasta,3,.5102703
97,01-02-1996,1996-02-01,1996,2,Semi-Skimmed Milk,5,.62594593
98,01-03-1996,1996-03-01,1996,3,White Loaf of Bread,5,.90944445
98,01-03-1996,1996-03-01,1996,3,White Loaf of Bread,1,.55000001
98,01-03-1996,1996-03-01,1996,3,Car Oil,3,3.9473279
98,01-03-1996,1996-03-01,1996,3,Pasta,3,.51181817
98,01-03-1996,1996-03-01,1996,3,Semi-Skimmed Milk,3,.58575755
98,01-03-1996,1996-03-01,1996,3,White Loaf of Bread,3,.80526316
98,01-03-1996,1996-03-01,1996,3,Beef Mince,5,5.4859614
98,01-03-1996,1996-03-01,1996,3,Beef Mince,1,2.5473685
98,01-03-1996,1996-03-01,1996,3,Car Oil,2,3.5690978
98,01-03-1996,1996-03-01,1996,3,Beef Mince,3,4.0275865
98,01-03-1996,1996-03-01,1996,3,White Loaf of Bread,2,.70499998
98,01-03-1996,1996-03-01,1996,3,Pasta,5,.8083784
98,01-03-1996,1996-03-01,1996,3,Pasta,1,.35403845
98,01-03-1996,1996-03-01,1996,3,Car Oil,1,2.5708475
98,01-03-1996,1996-03-01,1996,3,Beef Mince,4,4.5096774
98,01-03-1996,1996-03-01,1996,3,Eggs,3,1.3644
98,01-03-1996,1996-03-01,1996,3,Semi-Skimmed Milk,1,.51345456
