price,item_id,dateStata,dateISO,month,deciles
.99000001,210204,01-08-2001,2001-08-01,8,9
.72000003,210204,01-08-2001,2001-08-01,8,7
.13,210204,01-08-2001,2001-08-01,8,1
.62,210204,01-08-2001,2001-08-01,8,7
.31999999,210204,01-08-2001,2001-08-01,8,3
.41999999,210204,01-08-2001,2001-08-01,8,4
.13,210204,01-08-2001,2001-08-01,8,1
.44999999,210204,01-08-2001,2001-08-01,8,4
.12,210204,01-08-2001,2001-08-01,8,1
.99000001,210204,01-08-2001,2001-08-01,8,9
.28,210204,01-08-2001,2001-08-01,8,1
.99000001,210204,01-08-2001,2001-08-01,8,9
.72000003,210204,01-08-2001,2001-08-01,8,7
.49000001,210204,01-08-2001,2001-08-01,8,5
.44999999,210204,01-08-2001,2001-08-01,8,4
.38999999,210204,01-08-2001,2001-08-01,8,3
.79000002,210204,01-08-2001,2001-08-01,8,8
.85000002,210204,01-08-2001,2001-08-01,8,9
.58999997,210204,01-08-2001,2001-08-01,8,6
.49000001,210204,01-08-2001,2001-08-01,8,5
.99000001,210204,01-08-2001,2001-08-01,8,9
.88999999,210204,01-08-2001,2001-08-01,8,9
.28,210204,01-08-2001,2001-08-01,8,1
.12,210204,01-08-2001,2001-08-01,8,1
.79000002,210204,01-08-2001,2001-08-01,8,8
.68000001,210204,01-08-2001,2001-08-01,8,7
.88999999,210204,01-08-2001,2001-08-01,8,9
.13,210204,01-08-2001,2001-08-01,8,1
1.15,210204,01-08-2001,2001-08-01,8,10
.99000001,210204,01-08-2001,2001-08-01,8,9
.13,210204,01-08-2001,2001-08-01,8,1
.79000002,210204,01-08-2001,2001-08-01,8,8
.13,210204,01-08-2001,2001-08-01,8,1
.75,210204,01-08-2001,2001-08-01,8,7
.83999997,210204,01-08-2001,2001-08-01,8,9
.44999999,210204,01-08-2001,2001-08-01,8,4
.75,210204,01-08-2001,2001-08-01,8,7
.38999999,210204,01-08-2001,2001-08-01,8,3
.28,210204,01-08-2001,2001-08-01,8,1
.49000001,210204,01-08-2001,2001-08-01,8,5
.64999998,210204,01-08-2001,2001-08-01,8,7
1.09,210204,01-08-2001,2001-08-01,8,10
.47,210204,01-08-2001,2001-08-01,8,5
.99000001,210204,01-08-2001,2001-08-01,8,9
.75,210204,01-08-2001,2001-08-01,8,7
.28,210204,01-08-2001,2001-08-01,8,1
.49000001,210204,01-08-2001,2001-08-01,8,5
.99000001,210204,01-08-2001,2001-08-01,8,9
.40000001,210204,01-08-2001,2001-08-01,8,3
.38999999,210204,01-08-2001,2001-08-01,8,3
.49000001,210204,01-08-2001,2001-08-01,8,5
.28,210204,01-08-2001,2001-08-01,8,1
.41999999,210204,01-08-2001,2001-08-01,8,4
.58999997,210204,01-08-2001,2001-08-01,8,6
.28,210204,01-08-2001,2001-08-01,8,1
.28,210204,01-08-2001,2001-08-01,8,1
.99000001,210204,01-08-2001,2001-08-01,8,9
.99000001,210204,01-08-2001,2001-08-01,8,9
.28,210204,01-08-2001,2001-08-01,8,1
.40000001,210204,01-08-2001,2001-08-01,8,3
.79000002,210204,01-08-2001,2001-08-01,8,8
.41999999,210204,01-08-2001,2001-08-01,8,4
.61000001,210204,01-08-2001,2001-08-01,8,7
.99000001,210204,01-08-2001,2001-08-01,8,9
.46000001,210204,01-08-2001,2001-08-01,8,5
.46000001,210204,01-08-2001,2001-08-01,8,5
.68000001,210204,01-08-2001,2001-08-01,8,7
.22,210204,01-08-2001,2001-08-01,8,1
.41999999,210204,01-08-2001,2001-08-01,8,4
.41999999,210204,01-08-2001,2001-08-01,8,4
.99000001,210204,01-08-2001,2001-08-01,8,9
.79000002,210204,01-08-2001,2001-08-01,8,8
.79000002,210204,01-08-2001,2001-08-01,8,8
.99000001,210204,01-08-2001,2001-08-01,8,9
1.15,210204,01-08-2001,2001-08-01,8,10
.49000001,210204,01-08-2001,2001-08-01,8,5
.41999999,210204,01-08-2001,2001-08-01,8,4
.28,210204,01-08-2001,2001-08-01,8,1
.79000002,210204,01-08-2001,2001-08-01,8,8
.41999999,210204,01-08-2001,2001-08-01,8,4
.55000001,210204,01-08-2001,2001-08-01,8,6
.75,210204,01-08-2001,2001-08-01,8,7
.79000002,210204,01-08-2001,2001-08-01,8,8
.41999999,210204,01-08-2001,2001-08-01,8,4
.58999997,210204,01-08-2001,2001-08-01,8,6
.49000001,210204,01-08-2001,2001-08-01,8,5
.60000002,210204,01-08-2001,2001-08-01,8,7
.64999998,210204,01-08-2001,2001-08-01,8,7
.99000001,210204,01-08-2001,2001-08-01,8,9
.88999999,210204,01-08-2001,2001-08-01,8,9
.75999999,210204,01-08-2001,2001-08-01,8,8
.44999999,210204,01-08-2001,2001-08-01,8,4
.44999999,210204,01-08-2001,2001-08-01,8,4
.79000002,210204,01-08-2001,2001-08-01,8,8
.38999999,210204,01-08-2001,2001-08-01,8,3
.79000002,210204,01-08-2001,2001-08-01,8,8
.88999999,210204,01-08-2001,2001-08-01,8,9
.75,210204,01-08-2001,2001-08-01,8,7
.50999999,210204,01-08-2001,2001-08-01,8,6
.28,210204,01-08-2001,2001-08-01,8,1
.28,210204,01-08-2001,2001-08-01,8,1
.47,210204,01-08-2001,2001-08-01,8,5
.79000002,210204,01-08-2001,2001-08-01,8,8
.49000001,210204,01-08-2001,2001-08-01,8,5
.28,210204,01-08-2001,2001-08-01,8,1
.49000001,210204,01-08-2001,2001-08-01,8,5
.79000002,210204,01-08-2001,2001-08-01,8,8
.44999999,210204,01-08-2001,2001-08-01,8,4
.28,210204,01-08-2001,2001-08-01,8,1
.50999999,210204,01-08-2001,2001-08-01,8,6
.88999999,210204,01-08-2001,2001-08-01,8,9
.12,210204,01-08-2001,2001-08-01,8,1
.99000001,210204,01-08-2001,2001-08-01,8,9
.34999999,210204,01-08-2001,2001-08-01,8,3
.99000001,210204,01-08-2001,2001-08-01,8,9
.44999999,210204,01-08-2001,2001-08-01,8,4
.28,210204,01-08-2001,2001-08-01,8,1
.41999999,210204,01-08-2001,2001-08-01,8,4
.38999999,210204,01-08-2001,2001-08-01,8,3
.12,210204,01-08-2001,2001-08-01,8,1
.58999997,210204,01-09-2001,2001-09-01,9,7
.75999999,210204,01-09-2001,2001-09-01,9,8
.28,210204,01-09-2001,2001-09-01,9,1
.88999999,210204,01-09-2001,2001-09-01,9,9
.28,210204,01-09-2001,2001-09-01,9,1
.41999999,210204,01-09-2001,2001-09-01,9,4
.72000003,210204,01-09-2001,2001-09-01,9,7
.99000001,210204,01-09-2001,2001-09-01,9,9
.79000002,210204,01-09-2001,2001-09-01,9,8
.46000001,210204,01-09-2001,2001-09-01,9,5
.58999997,210204,01-09-2001,2001-09-01,9,7
.49000001,210204,01-09-2001,2001-09-01,9,6
.49000001,210204,01-09-2001,2001-09-01,9,6
.28,210204,01-09-2001,2001-09-01,9,1
.28,210204,01-09-2001,2001-09-01,9,1
.28,210204,01-09-2001,2001-09-01,9,1
.79000002,210204,01-09-2001,2001-09-01,9,8
.44999999,210204,01-09-2001,2001-09-01,9,4
.99000001,210204,01-09-2001,2001-09-01,9,9
.72000003,210204,01-09-2001,2001-09-01,9,7
.75,210204,01-09-2001,2001-09-01,9,8
.83999997,210204,01-09-2001,2001-09-01,9,9
.12,210204,01-09-2001,2001-09-01,9,1
.79000002,210204,01-09-2001,2001-09-01,9,8
.68000001,210204,01-09-2001,2001-09-01,9,7
.50999999,210204,01-09-2001,2001-09-01,9,6
.68000001,210204,01-09-2001,2001-09-01,9,7
.44999999,210204,01-09-2001,2001-09-01,9,4
.28,210204,01-09-2001,2001-09-01,9,1
.64999998,210204,01-09-2001,2001-09-01,9,7
.64999998,210204,01-09-2001,2001-09-01,9,7
.40000001,210204,01-09-2001,2001-09-01,9,3
.99000001,210204,01-09-2001,2001-09-01,9,9
.49000001,210204,01-09-2001,2001-09-01,9,6
.28,210204,01-09-2001,2001-09-01,9,1
.28,210204,01-09-2001,2001-09-01,9,1
.99000001,210204,01-09-2001,2001-09-01,9,9
.34999999,210204,01-09-2001,2001-09-01,9,3
.49000001,210204,01-09-2001,2001-09-01,9,6
.49000001,210204,01-09-2001,2001-09-01,9,6
.99000001,210204,01-09-2001,2001-09-01,9,9
.12,210204,01-09-2001,2001-09-01,9,1
.88999999,210204,01-09-2001,2001-09-01,9,9
.88999999,210204,01-09-2001,2001-09-01,9,9
.60000002,210204,01-09-2001,2001-09-01,9,7
.75,210204,01-09-2001,2001-09-01,9,8
.28,210204,01-09-2001,2001-09-01,9,1
.28,210204,01-09-2001,2001-09-01,9,1
.12,210204,01-09-2001,2001-09-01,9,1
.68000001,210204,01-09-2001,2001-09-01,9,7
.44,210204,01-09-2001,2001-09-01,9,4
.40000001,210204,01-09-2001,2001-09-01,9,3
.49000001,210204,01-09-2001,2001-09-01,9,6
.41999999,210204,01-09-2001,2001-09-01,9,4
.49000001,210204,01-09-2001,2001-09-01,9,6
.79000002,210204,01-09-2001,2001-09-01,9,8
.61000001,210204,01-09-2001,2001-09-01,9,7
.13,210204,01-09-2001,2001-09-01,9,1
.50999999,210204,01-09-2001,2001-09-01,9,6
.46000001,210204,01-09-2001,2001-09-01,9,5
.44,210204,01-09-2001,2001-09-01,9,4
.38999999,210204,01-09-2001,2001-09-01,9,3
.76999998,210204,01-09-2001,2001-09-01,9,8
.99000001,210204,01-09-2001,2001-09-01,9,9
.75,210204,01-09-2001,2001-09-01,9,8
.44999999,210204,01-09-2001,2001-09-01,9,4
.41999999,210204,01-09-2001,2001-09-01,9,4
.99000001,210204,01-09-2001,2001-09-01,9,9
.38999999,210204,01-09-2001,2001-09-01,9,3
.49000001,210204,01-09-2001,2001-09-01,9,6
.28,210204,01-09-2001,2001-09-01,9,1
.28,210204,01-09-2001,2001-09-01,9,1
.46000001,210204,01-09-2001,2001-09-01,9,5
.44,210204,01-09-2001,2001-09-01,9,4
.20999999,210204,01-09-2001,2001-09-01,9,1
.12,210204,01-09-2001,2001-09-01,9,1
.79000002,210204,01-09-2001,2001-09-01,9,8
.99000001,210204,01-09-2001,2001-09-01,9,9
.44999999,210204,01-09-2001,2001-09-01,9,4
.38999999,210204,01-09-2001,2001-09-01,9,3
.56999999,210204,01-09-2001,2001-09-01,9,6
.38999999,210204,01-09-2001,2001-09-01,9,3
.44999999,210204,01-09-2001,2001-09-01,9,4
.75,210204,01-09-2001,2001-09-01,9,8
.34999999,210204,01-09-2001,2001-09-01,9,3
.88999999,210204,01-09-2001,2001-09-01,9,9
1.15,210204,01-09-2001,2001-09-01,9,10
.44999999,210204,01-09-2001,2001-09-01,9,4
1.15,210204,01-09-2001,2001-09-01,9,10
.28,210204,01-09-2001,2001-09-01,9,1
.49000001,210204,01-09-2001,2001-09-01,9,6
.28,210204,01-09-2001,2001-09-01,9,1
.79000002,210204,01-09-2001,2001-09-01,9,8
.79000002,210204,01-09-2001,2001-09-01,9,8
.88999999,210204,01-09-2001,2001-09-01,9,9
.49000001,210204,01-09-2001,2001-09-01,9,6
.47,210204,01-09-2001,2001-09-01,9,5
.99000001,210204,01-09-2001,2001-09-01,9,9
.58999997,210204,01-09-2001,2001-09-01,9,7
.41,210204,01-09-2001,2001-09-01,9,4
.62,210204,01-09-2001,2001-09-01,9,7
.13,210204,01-09-2001,2001-09-01,9,1
.79000002,210204,01-09-2001,2001-09-01,9,8
.41999999,210204,01-09-2001,2001-09-01,9,4
.12,210204,01-09-2001,2001-09-01,9,1
.44999999,210204,01-09-2001,2001-09-01,9,4
.38999999,210204,01-09-2001,2001-09-01,9,3
.41999999,210204,01-09-2001,2001-09-01,9,4
.28,210204,01-09-2001,2001-09-01,9,1
.41999999,210204,01-09-2001,2001-09-01,9,4
.25,210204,01-09-2001,2001-09-01,9,1
.79000002,210204,01-09-2001,2001-09-01,9,8
.13,210204,01-09-2001,2001-09-01,9,1
.99000001,210204,01-09-2001,2001-09-01,9,9
.12,210204,01-09-2001,2001-09-01,9,1
.49000001,210204,01-09-2001,2001-09-01,9,6
.13,210204,01-09-2001,2001-09-01,9,1
.88999999,210204,01-09-2001,2001-09-01,9,9
.13,210204,01-09-2001,2001-09-01,9,1
.34999999,210204,01-09-2001,2001-09-01,9,3
.79000002,210204,01-09-2001,2001-09-01,9,8
.38999999,210204,01-09-2001,2001-09-01,9,3
.99000001,210204,01-09-2001,2001-09-01,9,9
.69,210204,01-09-2001,2001-09-01,9,7
.99000001,210204,01-09-2001,2001-09-01,9,9
.41999999,210204,01-09-2001,2001-09-01,9,4
.44999999,210204,01-09-2001,2001-09-01,9,4
.72000003,210204,01-09-2001,2001-09-01,9,7
.41999999,210204,01-09-2001,2001-09-01,9,4
.88999999,210204,01-09-2001,2001-09-01,9,9
.99000001,210204,01-09-2001,2001-09-01,9,9
.44999999,210204,01-09-2001,2001-09-01,9,4
.99000001,210204,01-09-2001,2001-09-01,9,9
.49000001,210204,01-09-2001,2001-09-01,9,6
1.15,210204,01-09-2001,2001-09-01,9,10
.47,210204,01-09-2001,2001-09-01,9,5
.28,210204,01-09-2001,2001-09-01,9,1
.28,210204,01-09-2001,2001-09-01,9,1
.31999999,210204,01-09-2001,2001-09-01,9,3
.28,210204,01-09-2001,2001-09-01,9,1
.41999999,210204,01-09-2001,2001-09-01,9,4
.99000001,210204,01-09-2001,2001-09-01,9,9
.88999999,210204,01-09-2001,2001-09-01,9,9
.50999999,210204,01-09-2001,2001-09-01,9,6
.47999999,210204,01-09-2001,2001-09-01,9,5
.47,210204,01-09-2001,2001-09-01,9,5
.28,210204,01-09-2001,2001-09-01,9,1
.28,210204,01-09-2001,2001-09-01,9,1
.99000001,210204,01-09-2001,2001-09-01,9,9
.41999999,210204,01-09-2001,2001-09-01,9,4
.12,210204,01-09-2001,2001-09-01,9,1
.75,210204,01-09-2001,2001-09-01,9,8
.28,210204,01-09-2001,2001-09-01,9,1
.79000002,210204,01-09-2001,2001-09-01,9,8
.41,210204,01-10-2001,2001-10-01,10,4
.88999999,210204,01-10-2001,2001-10-01,10,9
.34999999,210204,01-10-2001,2001-10-01,10,2
.79000002,210204,01-10-2001,2001-10-01,10,8
.49000001,210204,01-10-2001,2001-10-01,10,6
.88999999,210204,01-10-2001,2001-10-01,10,9
.55000001,210204,01-10-2001,2001-10-01,10,7
.36000001,210204,01-10-2001,2001-10-01,10,3
.88999999,210204,01-10-2001,2001-10-01,10,9
.28,210204,01-10-2001,2001-10-01,10,1
.49000001,210204,01-10-2001,2001-10-01,10,6
.44999999,210204,01-10-2001,2001-10-01,10,4
.50999999,210204,01-10-2001,2001-10-01,10,6
.49000001,210204,01-10-2001,2001-10-01,10,6
.44999999,210204,01-10-2001,2001-10-01,10,4
.41999999,210204,01-10-2001,2001-10-01,10,4
.34999999,210204,01-10-2001,2001-10-01,10,2
.60000002,210204,01-10-2001,2001-10-01,10,7
.34999999,210204,01-10-2001,2001-10-01,10,2
.44999999,210204,01-10-2001,2001-10-01,10,4
.13,210204,01-10-2001,2001-10-01,10,1
.79000002,210204,01-10-2001,2001-10-01,10,8
.12,210204,01-10-2001,2001-10-01,10,1
.76999998,210204,01-10-2001,2001-10-01,10,8
.12,210204,01-10-2001,2001-10-01,10,1
.46000001,210204,01-10-2001,2001-10-01,10,5
.62,210204,01-10-2001,2001-10-01,10,7
.36000001,210204,01-10-2001,2001-10-01,10,3
.68000001,210204,01-10-2001,2001-10-01,10,7
.20999999,210204,01-10-2001,2001-10-01,10,1
.79000002,210204,01-10-2001,2001-10-01,10,8
.47,210204,01-10-2001,2001-10-01,10,5
.79000002,210204,01-10-2001,2001-10-01,10,8
.44999999,210204,01-10-2001,2001-10-01,10,4
.38999999,210204,01-10-2001,2001-10-01,10,3
.75,210204,01-10-2001,2001-10-01,10,8
.99000001,210204,01-10-2001,2001-10-01,10,9
.28,210204,01-10-2001,2001-10-01,10,1
.58999997,210204,01-10-2001,2001-10-01,10,7
.58999997,210204,01-10-2001,2001-10-01,10,7
.34999999,210204,01-10-2001,2001-10-01,10,2
.13,210204,01-10-2001,2001-10-01,10,1
.44999999,210204,01-10-2001,2001-10-01,10,4
.88999999,210204,01-10-2001,2001-10-01,10,9
.44999999,210204,01-10-2001,2001-10-01,10,4
.34999999,210204,01-10-2001,2001-10-01,10,2
.40000001,210204,01-10-2001,2001-10-01,10,4
.99000001,210204,01-10-2001,2001-10-01,10,9
.68000001,210204,01-10-2001,2001-10-01,10,7
.79000002,210204,01-10-2001,2001-10-01,10,8
.12,210204,01-10-2001,2001-10-01,10,1
.88999999,210204,01-10-2001,2001-10-01,10,9
.79000002,210204,01-10-2001,2001-10-01,10,8
.28,210204,01-10-2001,2001-10-01,10,1
.83999997,210204,01-10-2001,2001-10-01,10,9
.49000001,210204,01-10-2001,2001-10-01,10,6
.49000001,210204,01-10-2001,2001-10-01,10,6
.99000001,210204,01-10-2001,2001-10-01,10,9
.75999999,210204,01-10-2001,2001-10-01,10,8
.25,210204,01-10-2001,2001-10-01,10,1
1.15,210204,01-10-2001,2001-10-01,10,10
.12,210204,01-10-2001,2001-10-01,10,1
.38999999,210204,01-10-2001,2001-10-01,10,3
.49000001,210204,01-10-2001,2001-10-01,10,6
.56999999,210204,01-10-2001,2001-10-01,10,7
.79000002,210204,01-10-2001,2001-10-01,10,8
.13,210204,01-10-2001,2001-10-01,10,1
.47999999,210204,01-10-2001,2001-10-01,10,6
.28,210204,01-10-2001,2001-10-01,10,1
.49000001,210204,01-10-2001,2001-10-01,10,6
1.15,210204,01-10-2001,2001-10-01,10,10
.34999999,210204,01-10-2001,2001-10-01,10,2
.99000001,210204,01-10-2001,2001-10-01,10,9
.49000001,210204,01-10-2001,2001-10-01,10,6
.28,210204,01-10-2001,2001-10-01,10,1
.99000001,210204,01-10-2001,2001-10-01,10,9
.28,210204,01-10-2001,2001-10-01,10,1
.44999999,210204,01-10-2001,2001-10-01,10,4
.41999999,210204,01-10-2001,2001-10-01,10,4
.38999999,210204,01-10-2001,2001-10-01,10,3
.49000001,210204,01-10-2001,2001-10-01,10,6
.99000001,210204,01-10-2001,2001-10-01,10,9
.28,210204,01-10-2001,2001-10-01,10,1
.28,210204,01-10-2001,2001-10-01,10,1
.44999999,210204,01-10-2001,2001-10-01,10,4
.41999999,210204,01-10-2001,2001-10-01,10,4
.28,210204,01-10-2001,2001-10-01,10,1
.44999999,210204,01-10-2001,2001-10-01,10,4
.89999998,210204,01-10-2001,2001-10-01,10,9
.44999999,210204,01-10-2001,2001-10-01,10,4
.41999999,210204,01-10-2001,2001-10-01,10,4
.99000001,210204,01-10-2001,2001-10-01,10,9
.12,210204,01-10-2001,2001-10-01,10,1
.38999999,210204,01-10-2001,2001-10-01,10,3
.75,210204,01-10-2001,2001-10-01,10,8
.40000001,210204,01-10-2001,2001-10-01,10,4
.99000001,210204,01-10-2001,2001-10-01,10,9
.79000002,210204,01-10-2001,2001-10-01,10,8
.79000002,210204,01-10-2001,2001-10-01,10,8
.41999999,210204,01-10-2001,2001-10-01,10,4
.49000001,210204,01-10-2001,2001-10-01,10,6
.88999999,210204,01-10-2001,2001-10-01,10,9
.99000001,210204,01-10-2001,2001-10-01,10,9
.37,210204,01-10-2001,2001-10-01,10,3
.99000001,210204,01-10-2001,2001-10-01,10,9
.47,210204,01-10-2001,2001-10-01,10,5
.99000001,210204,01-10-2001,2001-10-01,10,9
.34999999,210204,01-10-2001,2001-10-01,10,2
.41999999,210204,01-10-2001,2001-10-01,10,4
.50999999,210204,01-10-2001,2001-10-01,10,6
.44999999,210204,01-10-2001,2001-10-01,10,4
.79000002,210204,01-10-2001,2001-10-01,10,8
.72000003,210204,01-10-2001,2001-10-01,10,8
.99000001,210204,01-10-2001,2001-10-01,10,9
.28,210204,01-10-2001,2001-10-01,10,1
.79000002,210204,01-10-2001,2001-10-01,10,8
.41999999,210204,01-10-2001,2001-10-01,10,4
.41999999,210204,01-10-2001,2001-10-01,10,4
.88999999,210204,01-10-2001,2001-10-01,10,9
.99000001,210204,01-10-2001,2001-10-01,10,9
.28,210204,01-10-2001,2001-10-01,10,1
.28,210204,01-10-2001,2001-10-01,10,1
.56999999,210204,01-10-2001,2001-10-01,10,7
.88999999,210204,01-10-2001,2001-10-01,10,9
.68000001,210204,01-10-2001,2001-10-01,10,7
.44999999,210204,01-10-2001,2001-10-01,10,4
.28,210204,01-10-2001,2001-10-01,10,1
.58999997,210204,01-10-2001,2001-10-01,10,7
.99000001,210204,01-10-2001,2001-10-01,10,9
.13,210204,01-10-2001,2001-10-01,10,1
.64999998,210204,01-10-2001,2001-10-01,10,7
.13,210204,01-10-2001,2001-10-01,10,1
1.15,210204,01-10-2001,2001-10-01,10,10
.28,210204,01-10-2001,2001-10-01,10,1
.64999998,210204,01-10-2001,2001-10-01,10,7
.64999998,210204,01-10-2001,2001-10-01,10,7
.44999999,210204,01-10-2001,2001-10-01,10,4
.34999999,210204,01-10-2001,2001-10-01,10,2
.99000001,210204,01-10-2001,2001-10-01,10,9
.49000001,210204,01-10-2001,2001-10-01,10,6
.44999999,210204,01-10-2001,2001-10-01,10,4
.79000002,210204,01-10-2001,2001-10-01,10,8
.36000001,210204,01-10-2001,2001-10-01,10,3
.31999999,210204,01-10-2001,2001-10-01,10,2
.37,210204,01-10-2001,2001-10-01,10,3
.38999999,210204,01-10-2001,2001-10-01,10,3
.44999999,210204,01-10-2001,2001-10-01,10,4
.46000001,210204,01-10-2001,2001-10-01,10,5
.75,210204,01-10-2001,2001-10-01,10,8
.38999999,210204,01-10-2001,2001-10-01,10,3
.46000001,210204,01-10-2001,2001-10-01,10,5
.50999999,210204,01-10-2001,2001-10-01,10,6
.12,210204,01-10-2001,2001-10-01,10,1
.61000001,210204,01-10-2001,2001-10-01,10,7
.41999999,210204,01-10-2001,2001-10-01,10,4
.79000002,210204,01-11-2001,2001-11-01,11,8
1.15,210204,01-11-2001,2001-11-01,11,10
.49000001,210204,01-11-2001,2001-11-01,11,6
.46000001,210204,01-11-2001,2001-11-01,11,5
.28,210204,01-11-2001,2001-11-01,11,1
.68000001,210204,01-11-2001,2001-11-01,11,8
.50999999,210204,01-11-2001,2001-11-01,11,7
.99000001,210204,01-11-2001,2001-11-01,11,10
.28,210204,01-11-2001,2001-11-01,11,1
.79000002,210204,01-11-2001,2001-11-01,11,8
1.09,210204,01-11-2001,2001-11-01,11,10
.88999999,210204,01-11-2001,2001-11-01,11,9
.68000001,210204,01-11-2001,2001-11-01,11,8
.13,210204,01-11-2001,2001-11-01,11,1
.44999999,210204,01-11-2001,2001-11-01,11,4
.41999999,210204,01-11-2001,2001-11-01,11,4
.47999999,210204,01-11-2001,2001-11-01,11,6
.75,210204,01-11-2001,2001-11-01,11,8
.28,210204,01-11-2001,2001-11-01,11,1
.38999999,210204,01-11-2001,2001-11-01,11,3
.49000001,210204,01-11-2001,2001-11-01,11,6
.49000001,210204,01-11-2001,2001-11-01,11,6
.13,210204,01-11-2001,2001-11-01,11,1
.12,210204,01-11-2001,2001-11-01,11,1
.38,210204,01-11-2001,2001-11-01,11,3
.79000002,210204,01-11-2001,2001-11-01,11,8
.12,210204,01-11-2001,2001-11-01,11,1
.99000001,210204,01-11-2001,2001-11-01,11,10
.28,210204,01-11-2001,2001-11-01,11,1
.28,210204,01-11-2001,2001-11-01,11,1
.41999999,210204,01-11-2001,2001-11-01,11,4
.44999999,210204,01-11-2001,2001-11-01,11,4
.38999999,210204,01-11-2001,2001-11-01,11,3
.31999999,210204,01-11-2001,2001-11-01,11,3
.44999999,210204,01-11-2001,2001-11-01,11,4
.44999999,210204,01-11-2001,2001-11-01,11,4
.47,210204,01-11-2001,2001-11-01,11,6
.47,210204,01-11-2001,2001-11-01,11,6
.28,210204,01-11-2001,2001-11-01,11,1
.44999999,210204,01-11-2001,2001-11-01,11,4
.68000001,210204,01-11-2001,2001-11-01,11,8
.79000002,210204,01-11-2001,2001-11-01,11,8
.55000001,210204,01-11-2001,2001-11-01,11,7
.75999999,210204,01-11-2001,2001-11-01,11,8
.28,210204,01-11-2001,2001-11-01,11,1
.12,210204,01-11-2001,2001-11-01,11,1
.89999998,210204,01-11-2001,2001-11-01,11,10
.58999997,210204,01-11-2001,2001-11-01,11,7
.28,210204,01-11-2001,2001-11-01,11,1
.47,210204,01-11-2001,2001-11-01,11,6
.28,210204,01-11-2001,2001-11-01,11,1
.34999999,210204,01-11-2001,2001-11-01,11,3
.25,210204,01-11-2001,2001-11-01,11,1
.44999999,210204,01-11-2001,2001-11-01,11,4
.13,210204,01-11-2001,2001-11-01,11,1
.62,210204,01-11-2001,2001-11-01,11,7
.49000001,210204,01-11-2001,2001-11-01,11,6
.41999999,210204,01-11-2001,2001-11-01,11,4
.49000001,210204,01-11-2001,2001-11-01,11,6
.61000001,210204,01-11-2001,2001-11-01,11,7
.12,210204,01-11-2001,2001-11-01,11,1
.46000001,210204,01-11-2001,2001-11-01,11,5
.38999999,210204,01-11-2001,2001-11-01,11,3
.28,210204,01-11-2001,2001-11-01,11,1
.49000001,210204,01-11-2001,2001-11-01,11,6
.28,210204,01-11-2001,2001-11-01,11,1
.79000002,210204,01-11-2001,2001-11-01,11,8
.56999999,210204,01-11-2001,2001-11-01,11,7
.88999999,210204,01-11-2001,2001-11-01,11,9
.41999999,210204,01-11-2001,2001-11-01,11,4
.49000001,210204,01-11-2001,2001-11-01,11,6
1.15,210204,01-11-2001,2001-11-01,11,10
.79000002,210204,01-11-2001,2001-11-01,11,8
.34999999,210204,01-11-2001,2001-11-01,11,3
.72000003,210204,01-11-2001,2001-11-01,11,8
.88999999,210204,01-11-2001,2001-11-01,11,9
.44999999,210204,01-11-2001,2001-11-01,11,4
1.15,210204,01-11-2001,2001-11-01,11,10
.79000002,210204,01-11-2001,2001-11-01,11,8
.75,210204,01-11-2001,2001-11-01,11,8
.20999999,210204,01-11-2001,2001-11-01,11,1
.46000001,210204,01-11-2001,2001-11-01,11,5
.79000002,210204,01-11-2001,2001-11-01,11,8
.44999999,210204,01-11-2001,2001-11-01,11,4
.28,210204,01-11-2001,2001-11-01,11,1
.12,210204,01-11-2001,2001-11-01,11,1
.79000002,210204,01-11-2001,2001-11-01,11,8
.79000002,210204,01-11-2001,2001-11-01,11,8
.41999999,210204,01-11-2001,2001-11-01,11,4
.12,210204,01-11-2001,2001-11-01,11,1
.75,210204,01-11-2001,2001-11-01,11,8
.46000001,210204,01-11-2001,2001-11-01,11,5
.79000002,210204,01-11-2001,2001-11-01,11,8
.28,210204,01-11-2001,2001-11-01,11,1
.58999997,210204,01-11-2001,2001-11-01,11,7
.88999999,210204,01-11-2001,2001-11-01,11,9
.41999999,210204,01-11-2001,2001-11-01,11,4
.12,210204,01-11-2001,2001-11-01,11,1
.34999999,210204,01-11-2001,2001-11-01,11,3
.28,210204,01-11-2001,2001-11-01,11,1
.79000002,210204,01-11-2001,2001-11-01,11,8
.41999999,210204,01-11-2001,2001-11-01,11,4
.49000001,210204,01-11-2001,2001-11-01,11,6
.41999999,210204,01-11-2001,2001-11-01,11,4
.44999999,210204,01-11-2001,2001-11-01,11,4
.79000002,210204,01-11-2001,2001-11-01,11,8
.44999999,210204,01-11-2001,2001-11-01,11,4
.41999999,210204,01-11-2001,2001-11-01,11,4
.88999999,210204,01-11-2001,2001-11-01,11,9
.76999998,210204,01-11-2001,2001-11-01,11,8
.79000002,210204,01-11-2001,2001-11-01,11,8
.56999999,210204,01-11-2001,2001-11-01,11,7
.28,210204,01-11-2001,2001-11-01,11,1
.49000001,210204,01-11-2001,2001-11-01,11,6
.38999999,210204,01-11-2001,2001-11-01,11,3
.49000001,210204,01-11-2001,2001-11-01,11,6
.88999999,210204,01-11-2001,2001-11-01,11,9
.44999999,210204,01-11-2001,2001-11-01,11,4
.58999997,210204,01-11-2001,2001-11-01,11,7
.72000003,210204,01-11-2001,2001-11-01,11,8
